frame.time,ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,icmp.type,icmp.code,ip.proto,_ws.col.Protocol
"Apr  5, 2025 01:12:35.134955000 CDT",,,"53","50517",,,,,,"TCP"
"Apr  5, 2025 01:12:35.134981000 CDT",,,"50517","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.135407000 CDT",,,"53","50516",,,,,,"TCP"
"Apr  5, 2025 01:12:35.135439000 CDT",,,"50516","53",,,,,,"TCP"
"Apr  5, 2025 01:12:35.135610000 CDT",,,,,"58846","443",,,,"QUIC"
"Apr  5, 2025 01:12:35.135648000 CDT",,,,,"58846","443",,,,"QUIC"
"Apr  5, 2025 01:12:35.135690000 CDT",,,,,"58846","443",,,,"QUIC"
"Apr  5, 2025 01:12:35.135831000 CDT",,,,,"58846","443",,,,"QUIC"
"Apr  5, 2025 01:12:35.193287000 CDT",,,,,"443","58846",,,,"QUIC"
"Apr  5, 2025 01:12:35.193287000 CDT",,,,,"443","58846",,,,"QUIC"
"Apr  5, 2025 01:12:35.194269000 CDT",,,,,"443","58846",,,,"QUIC"
"Apr  5, 2025 01:12:35.194494000 CDT",,,,,"443","58846",,,,"QUIC"
"Apr  5, 2025 01:12:35.195165000 CDT",,,,,"443","58846",,,,"QUIC"
"Apr  5, 2025 01:12:35.195377000 CDT",,,,,"443","58846",,,,"QUIC"
"Apr  5, 2025 01:12:35.195377000 CDT",,,,,"443","58846",,,,"QUIC"
"Apr  5, 2025 01:12:35.195377000 CDT",,,,,"443","58846",,,,"QUIC"
"Apr  5, 2025 01:12:35.195771000 CDT",,,,,"58846","443",,,,"QUIC"
"Apr  5, 2025 01:12:35.195874000 CDT",,,,,"58846","443",,,,"QUIC"
"Apr  5, 2025 01:12:35.196124000 CDT",,,,,"58846","443",,,,"QUIC"
"Apr  5, 2025 01:12:35.196161000 CDT",,,,,"58846","443",,,,"QUIC"
"Apr  5, 2025 01:12:35.219703000 CDT",,,,,"443","58846",,,,"QUIC"
"Apr  5, 2025 01:12:35.237183000 CDT",,,,,"443","58846",,,,"QUIC"
"Apr  5, 2025 01:12:35.246986000 CDT",,,,,"443","58846",,,,"QUIC"
"Apr  5, 2025 01:12:35.246986000 CDT",,,,,"443","58846",,,,"QUIC"
"Apr  5, 2025 01:12:35.247208000 CDT",,,,,"58846","443",,,,"QUIC"
"Apr  5, 2025 01:12:35.259063000 CDT",,,,,"443","58846",,,,"QUIC"
"Apr  5, 2025 01:12:35.259287000 CDT",,,,,"443","58846",,,,"QUIC"
"Apr  5, 2025 01:12:35.259753000 CDT",,,,,"58846","443",,,,"QUIC"
"Apr  5, 2025 01:12:35.326942000 CDT",,,,,"443","58846",,,,"QUIC"
"Apr  5, 2025 01:12:35.401440000 CDT","192.168.1.49","239.255.255.250",,,"52323","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:35.428025000 CDT","192.168.1.49","239.255.255.250",,,"52323","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:35.445076000 CDT","192.168.1.49","239.255.255.250",,,"52323","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:35.467058000 CDT","192.168.1.49","239.255.255.250",,,"52323","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:35.492833000 CDT","192.168.1.49","239.255.255.250",,,"52323","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:35.511045000 CDT","192.168.1.49","239.255.255.250",,,"52323","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:35.613142000 CDT","192.168.1.49","239.255.255.250",,,"52323","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:35.635026000 CDT","192.168.1.49","239.255.255.250",,,"52323","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:35.658448000 CDT","192.168.1.49","239.255.255.250",,,"52323","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:35.679035000 CDT","192.168.1.49","239.255.255.250",,,"52323","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:35.701065000 CDT","192.168.1.49","239.255.255.250",,,"52323","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:35.723056000 CDT","192.168.1.49","239.255.255.250",,,"52323","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:35.914181000 CDT","72.25.64.11","192.168.1.95","443","50065",,,,,"6","TCP"
"Apr  5, 2025 01:12:36.122669000 CDT",,,"50334","443",,,,,,"TCP"
"Apr  5, 2025 01:12:36.161017000 CDT",,,"443","50334",,,,,,"TCP"
"Apr  5, 2025 01:12:36.325566000 CDT","192.168.1.95","35.174.127.31","50317","443",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:36.383334000 CDT","35.174.127.31","192.168.1.95","443","50317",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:36.434179000 CDT","192.168.1.95","35.174.127.31","50317","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:38.203424000 CDT","8.48.85.230","192.168.1.95","443","50305",,,,,"6","TCP"
"Apr  5, 2025 01:12:38.335849000 CDT","8.48.85.230","192.168.1.95","443","50294",,,,,"6","TCP"
"Apr  5, 2025 01:12:38.603687000 CDT","192.168.1.95","140.82.112.25","50283","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:38.652324000 CDT","140.82.112.25","192.168.1.95","443","50283",,,,,"6","TCP"
"Apr  5, 2025 01:12:40.160384000 CDT","192.168.1.1","192.168.1.95","80","50521",,,,,"6","TCP"
"Apr  5, 2025 01:12:40.160456000 CDT","192.168.1.95","192.168.1.1","50521","80",,,,,"6","TCP"
